Parcel Number,Name,Address,Sale Date,Sale Price
193-0006-0246-00,"STATE OF OHIO ",SPAETH ST,1/1/1970,$0
193-0006-0142-90,"STATE OF OHIO ",3711 SPAETH ST,1/1/1970,$0
193-0006-0141-90,"STATE OF OHIO ",3713 SPAETH ST,1/1/1970,$0
193-0006-0192-90,"STATE OF OHIO ",3714 SPAETH ST,12/4/1963,$0
193-0006-0139-90,"STATE OF OHIO ",3717 SPAETH ST,1/1/1970,$0
193-0006-0164-90,"STATE OF OHIO ",3718 SPAETH ST,1/1/1970,$0
193-0006-0138-90,"STATE OF OHIO ",3719 SPAETH ST,1/1/1970,$0
193-0006-0137-90,"STATE OF OHIO ",3721 SPAETH ST,1/1/1970,$0
193-0006-0136-90,"STATE OF OHIO ",3723 SPAETH ST,1/1/1970,$0
193-0006-0135-90,"STATE OF OHIO ",3725 SPAETH ST,1/1/1970,$0
193-0006-0226-90,"STATE OF OHIO ",3726 SPAETH ST,1/1/1970,$0
193-0006-0134-90,"STATE OF OHIO ",3727 SPAETH ST,1/1/1970,$0
193-0006-0161-90,"STATE OF OHIO ",3728 SPAETH ST,1/1/1970,$0
193-0006-0162-90,"STATE OF OHIO ",3728 SPAETH ST,1/1/1970,$0
193-0006-0133-90,"STATE OF OHIO ",3729 SPAETH ST,1/1/1970,$0
193-0006-0160-90,"STATE OF OHIO ",3730 SPAETH ST,1/1/1970,$0
193-0006-0159-90,"STATE OF OHIO ",3732 SPAETH ST,1/1/1970,$0
193-0006-0224-90,"STATE OF OHIO ",3732 SPAETH ST,1/1/1970,$0
193-0006-0157-90,"STATE OF OHIO ",3734 SPAETH ST,1/1/1970,$0
193-0006-0158-90,"STATE OF OHIO ",3734 SPAETH ST,1/1/1970,$0
193-0006-0156-90,"CINCINNATI CITY OF ",3738 SPAETH ST,1/1/1970,$0
193-0006-0155-90,"STATE OF OHIO ",3740 SPAETH ST,1/1/1970,$0
193-0006-0154-90,"STATE OF OHIO ",3742 SPAETH ST,1/1/1970,$0
193-0006-0153-90,"STATE OF OHIO ",3744 SPAETH ST,1/1/1970,$0
193-0006-0125-90,"STATE OF OHIO ",3745 SPAETH ST,1/1/1970,$0
193-0006-0152-90,"STATE OF OHIO ",3746 SPAETH ST,1/1/1970,$0
193-0006-0151-90,"STATE OF OHIO ",3748 SPAETH ST,1/1/1970,$0
193-0006-0124-90,"STATE OF OHIO ",3753 SPAETH ST,1/1/1970,$0
193-0006-0122-90,"STATE OF OHIO ",3757 SPAETH ST,1/1/1970,$0
193-0006-0121-90,"STATE OF OHIO ",3759 SPAETH ST,1/1/1970,$0
193-0006-0120-90,"STATE OF OHIO ",3761 SPAETH ST,1/1/1970,$0
