Parcel Number,Name,Address,Sale Date,Sale Price
510-0102-0324-00,"COLERAIN TOWNSHIP BOARD OF TRUSTEES ",COMMONS CR,1/1/1970,$0
510-0102-0326-00,"COLERAIN TOWNSHIP BOARD OF TRUSTEES ",COMMONS CR,1/1/1970,$0
510-0102-0327-00,"COLERAIN TOWNSHIP BOARD OF TRUSTEES ",COMMONS CR,1/1/1970,$0
510-0102-0480-00,"COLERAIN TOWNSHIP BOARD OF TRUSTEES ",COMMONS CR,1/1/1970,$0
510-0102-0481-00,"COLERAIN DEV CORP ",COMMONS CR,6/1/1987,$0
510-0102-0482-00,"COLERAIN DEV CO ",COMMONS CR,1/1/1970,$0
510-0102-0629-90,"COLERAIN TOWNSHIP BOARD OF TRUSTEES ",COMMONS CR,1/1/1990,$0
510-0102-0748-00,"NORTHGATE II CONDOMINIUM UNIT OWNERS ASSOC INC THE ",COMMONS CR,7/1/1988,$0
510-0102-0752-00,"COLERAIN TOWNSHIP BOARD OF TRUSTEES ",COMMONS CR,1/1/1970,$0
510-0102-0833-00,"WARNER CONSOLIDATED CORP ",COMMONS CR,1/1/1970,$0
510-0102-0836-00,"COLERAIN TOWNSHIP BOARD OF TRUSTEES ",COMMONS CR,1/1/1990,$0
510-0102-0859-00,"WARNER CONSOLIDATED CORP ",COMMONS CR,1/1/1970,$0
510-0102-0940-00,"HUNTER SAVINGS ASSOC ",COMMONS CR,7/1/1986,$0
510-0102-0941-00,"CREEKWOOD VILLAGE & CONDOMINIUM ASSOC ",COMMONS CR,8/13/1990,$0
510-0102-1294-00,"COLERAIN TOWNSHIP BOARD OF TRUSTEES ",COMMONS CR,12/6/2000,$0
510-0102-1295-00,"COLERAIN TOWNSHIP BOARD OF TRUSTEES ",COMMONS CR,12/6/2000,$0
510-0102-1296-00,"ARBORS OF NORTHGATE LIMITED PTNSHP ",COMMONS CR,12/19/2011,$0
510-0102-1297-00,"ARBORS OF NORTHGATE LIMITED PTNSHP ",COMMONS CR,12/19/2011,$0
599-0010-0226-00,"SPRINGDALE CITY OF ",COMMONS DR,12/30/2014,$0
599-0010-0231-00,"SPRINGDALE CITY OF ",COMMONS DR,12/30/2014,$0
599-0010-0233-00,"SPRINGDALE CITY OF ",COMMONS DR,12/30/2014,$0
599-0010-0236-00,"SPRINGDALE CITY OF ",COMMONS DR,12/30/2014,$0
599-0010-0240-00,"SPRINGDALE CITY OF ",COMMONS DR,3/19/1998,$0
599-0010-0253-00,"TRI-COUNTY COMMONS ASSOCIATIONS LLC ",COMMONS DR,1/2/2015,$0
599-0010-0247-00,"FORTUNE 5 LLC ",11750 COMMONS DR,7/7/2000,"$2,995,000"
599-0010-0232-00,"SPRINGDALE-KEMPER RE LLC ",11825 COMMONS DR,8/27/2014,$0
