Parcel Number,Name,Address,Sale Date,Sale Price
612-0200-0243-00,"FLUVANNA INVESTMENTS LLC ",ASHFIELD DR,4/16/2015,"$559,000"
612-0200-0247-00,"BLUE ASH CITY OF ",ASHFIELD DR,1/1/1900,$0
612-0200-0240-00,6819 ASHFIELD DR,6819 ASHFIELD DR,4/27/2016,"$441,650"
612-0200-0246-00,"DANNEL INVESTMENTS LLC ",6824 ASHFIELD DR,2/6/2001,$0
612-0200-0241-00,"WELLS JACKSON ENTERPRISES LLC ",6831 ASHFIELD DR,9/15/2010,$0
612-0200-0245-00,MANAGEMENT PERFORMANCE INTERNATIONAL INC,6836 ASHFIELD DR,8/18/2016,"$330,000"
612-0200-0116-00,"REGULA ONE INC ",6840 ASHFIELD DR,1/18/1995,"$480,000"
612-0200-0244-00,"REGULA ONE INC ",6840 ASHFIELD DR,1/18/1995,"$480,000"
612-0200-0242-00,"FLUVANNA INVESTMENTS LLC ",6845 ASHFIELD DR,4/16/2015,"$559,000"
612-0200-0305-00,"GALLENSTEIN INVESTMENTS LLC ",6860 ASHFIELD DR,12/18/2003,"$1,940,000"
